row_index,length,pct_A,pct_T,pct_C,pct_G,first_50_pA,first_50_pT,first_50_pC,first_50_pG,last_50_pA,last_50_pT,last_50_pC,last_50_pG
1987,959.0,0.264859228362878,0.2773722627737226,0.23357664233576642,0.22419186652763295,0.1,0.26,0.42,0.22,0.2,0.42,0.22,0.16
1988,295.0,0.25084745762711863,0.15593220338983052,0.21694915254237288,0.376271186440678,0.24,0.1,0.08,0.58,0.16,0.12,0.22,0.5
1989,491.0,0.3319755600814664,0.21181262729124237,0.22606924643584522,0.23014256619144602,0.16,0.28,0.32,0.24,0.44,0.26,0.16,0.14
1990,295.0,0.3016949152542373,0.2745762711864407,0.2542372881355932,0.1694915254237288,0.28,0.32,0.26,0.14,0.28,0.26,0.26,0.2
1991,277.0,0.37906137184115524,0.17689530685920576,0.21660649819494585,0.22743682310469315,0.4,0.12,0.22,0.26,0.42,0.22,0.14,0.22
1992,295.0,0.3254237288135593,0.26101694915254237,0.17288135593220338,0.24067796610169492,0.38,0.28,0.2,0.14,0.28,0.28,0.26,0.18
1993,104.0,0.36538461538461536,0.27884615384615385,0.16346153846153846,0.19230769230769232,0.38,0.28,0.14,0.2,0.36,0.28,0.18,0.18
1994,101.0,0.2871287128712871,0.2376237623762376,0.2376237623762376,0.2376237623762376,0.3,0.16,0.22,0.32,0.28,0.32,0.26,0.14
1995,672.0,0.40476190476190477,0.27529761904761907,0.15773809523809523,0.16220238095238096,0.42,0.26,0.14,0.18,0.48,0.16,0.14,0.22
1996,138.0,0.15942028985507245,0.1956521739130435,0.3333333333333333,0.3115942028985507,0.1,0.22,0.42,0.26,0.18,0.24,0.28,0.3
1997,718.0,0.3022284122562674,0.35376044568245124,0.1713091922005571,0.17270194986072424,0.24,0.38,0.18,0.2,0.24,0.34,0.3,0.12
1998,295.0,0.17966101694915254,0.23728813559322035,0.24745762711864408,0.33559322033898303,0.26,0.3,0.22,0.22,0.2,0.26,0.28,0.26
1999,433.0,0.3533487297921478,0.26096997690531176,0.18706697459584296,0.19861431870669746,0.26,0.36,0.14,0.24,0.26,0.4,0.12,0.22
2000,169.0,0.2958579881656805,0.16568047337278108,0.23076923076923078,0.3076923076923077,0.42,0.14,0.12,0.32,0.26,0.16,0.3,0.28
2001,951.0,0.22502628811777076,0.33964248159831756,0.2323869610935857,0.20294426919032596,0.28,0.3,0.24,0.18,0.4,0.28,0.08,0.24
2002,726.0,0.23553719008264462,0.2327823691460055,0.2727272727272727,0.25895316804407714,0.12,0.32,0.32,0.24,0.22,0.28,0.38,0.12
2003,207.0,0.3864734299516908,0.21739130434782608,0.3333333333333333,0.06280193236714976,0.32,0.22,0.38,0.08,0.32,0.26,0.3,0.12
2004,343.0,0.26822157434402333,0.2594752186588921,0.2653061224489796,0.20699708454810495,0.24,0.28,0.2,0.28,0.34,0.22,0.34,0.1
2005,247.0,0.2145748987854251,0.22672064777327935,0.3157894736842105,0.242914979757085,0.18,0.24,0.26,0.32,0.28,0.22,0.3,0.2
2006,452.0,0.3008849557522124,0.23893805309734514,0.24336283185840707,0.2168141592920354,0.16,0.22,0.44,0.18,0.34,0.38,0.14,0.14
2007,587.0,0.23679727427597955,0.30153321976149916,0.29471890971039183,0.16695059625212946,0.2,0.28,0.26,0.26,0.32,0.22,0.32,0.14
2008,295.0,0.33559322033898303,0.17288135593220338,0.16271186440677965,0.3288135593220339,0.56,0.02,0.02,0.4,0.36,0.14,0.2,0.3
2009,382.0,0.2513089005235602,0.1518324607329843,0.31675392670157065,0.2801047120418848,0.3,0.16,0.32,0.22,0.32,0.14,0.3,0.24
2010,275.0,0.14545454545454545,0.21818181818181817,0.32727272727272727,0.3090909090909091,0.12,0.26,0.36,0.26,0.16,0.16,0.36,0.32
2011,492.0,0.3008130081300813,0.30284552845528456,0.16260162601626016,0.23373983739837398,0.14,0.36,0.16,0.34,0.38,0.34,0.08,0.2
2012,295.0,0.28135593220338984,0.21694915254237288,0.25084745762711863,0.25084745762711863,0.12,0.32,0.4,0.16,0.26,0.32,0.16,0.26
2013,839.0,0.2467222884386174,0.18951132300357568,0.25744934445768775,0.3063170441001192,0.34,0.28,0.16,0.22,0.24,0.12,0.28,0.36
2014,295.0,0.28135593220338984,0.2983050847457627,0.1864406779661017,0.23389830508474577,0.3,0.34,0.12,0.24,0.38,0.16,0.24,0.22
2015,489.0,0.2310838445807771,0.21881390593047034,0.2474437627811861,0.30265848670756645,0.26,0.16,0.18,0.4,0.26,0.22,0.28,0.24
2016,477.0,0.32075471698113206,0.2222222222222222,0.2389937106918239,0.2180293501048218,0.46,0.16,0.22,0.16,0.26,0.22,0.2,0.32
2017,90.0,0.18888888888888888,0.23333333333333334,0.25555555555555554,0.32222222222222224,0.2,0.22,0.18,0.4,0.16,0.24,0.32,0.28
2018,104.0,0.22115384615384615,0.34615384615384615,0.21153846153846154,0.22115384615384615,0.16,0.44,0.14,0.26,0.26,0.28,0.3,0.16
2019,295.0,0.2677966101694915,0.23389830508474577,0.24067796610169492,0.2576271186440678,0.24,0.18,0.18,0.4,0.24,0.18,0.3,0.28
2020,295.0,0.2711864406779661,0.3220338983050847,0.15932203389830507,0.24745762711864408,0.18,0.36,0.22,0.24,0.26,0.28,0.08,0.38
2021,295.0,0.24067796610169492,0.3152542372881356,0.19322033898305085,0.25084745762711863,0.32,0.28,0.1,0.3,0.2,0.32,0.3,0.18
2022,550.0,0.2545454545454545,0.2290909090909091,0.2545454545454545,0.26181818181818184,0.28,0.34,0.18,0.2,0.24,0.22,0.36,0.18
2023,295.0,0.25084745762711863,0.31864406779661014,0.19661016949152543,0.23389830508474577,0.4,0.24,0.1,0.26,0.28,0.4,0.1,0.22
2024,295.0,0.18983050847457628,0.36271186440677966,0.24067796610169492,0.20677966101694914,0.24,0.34,0.16,0.26,0.14,0.26,0.38,0.22
2025,123.0,0.3252032520325203,0.25203252032520324,0.18699186991869918,0.23577235772357724,0.26,0.28,0.3,0.16,0.4,0.24,0.08,0.28
2026,295.0,0.23389830508474577,0.31186440677966104,0.26101694915254237,0.19322033898305085,0.12,0.46,0.22,0.2,0.3,0.32,0.18,0.2
2027,289.0,0.28719723183391005,0.22837370242214533,0.22837370242214533,0.2560553633217993,0.34,0.24,0.18,0.24,0.28,0.18,0.24,0.3
2028,295.0,0.30847457627118646,0.288135593220339,0.2576271186440678,0.14576271186440679,0.38,0.26,0.22,0.14,0.22,0.34,0.38,0.06
2029,402.0,0.2860696517412935,0.30845771144278605,0.20149253731343283,0.20398009950248755,0.08,0.4,0.32,0.2,0.26,0.34,0.14,0.26
2030,69.0,0.30434782608695654,0.3188405797101449,0.18840579710144928,0.18840579710144928,0.3,0.24,0.24,0.22,0.22,0.38,0.18,0.22
2031,459.0,0.27233115468409586,0.3420479302832244,0.19172113289760348,0.19389978213507625,0.28,0.22,0.26,0.24,0.42,0.3,0.14,0.14
2032,104.0,0.36538461538461536,0.21153846153846154,0.23076923076923078,0.19230769230769232,0.34,0.26,0.22,0.18,0.4,0.16,0.24,0.2
2033,295.0,0.3016949152542373,0.26101694915254237,0.2135593220338983,0.22372881355932203,0.52,0.22,0.08,0.18,0.28,0.32,0.2,0.2
2034,38.0,0.13157894736842105,0.21052631578947367,0.3157894736842105,0.34210526315789475,0.13157894736842105,0.21052631578947367,0.3157894736842105,0.34210526315789475,0.13157894736842105,0.21052631578947367,0.3157894736842105,0.34210526315789475
2035,71.0,0.14084507042253522,0.2112676056338028,0.29577464788732394,0.352112676056338,0.14,0.2,0.26,0.4,0.14,0.18,0.38,0.3
2036,516.0,0.31976744186046513,0.32558139534883723,0.19767441860465115,0.1569767441860465,0.34,0.26,0.12,0.28,0.16,0.4,0.3,0.14
2037,196.0,0.28061224489795916,0.1683673469387755,0.3112244897959184,0.23979591836734693,0.28,0.1,0.36,0.26,0.3,0.24,0.26,0.2
2038,295.0,0.10847457627118644,0.09830508474576272,0.45084745762711864,0.3423728813559322,0.1,0.1,0.48,0.32,0.1,0.0,0.36,0.54
2039,969.0,0.22497420020639836,0.33539731682146545,0.2579979360165119,0.18163054695562436,0.24,0.22,0.28,0.26,0.34,0.4,0.12,0.14
2040,447.0,0.24384787472035793,0.27069351230425054,0.25727069351230425,0.22818791946308725,0.12,0.3,0.3,0.28,0.2,0.24,0.32,0.24
2041,514.0,0.29766536964980544,0.2840466926070039,0.22762645914396887,0.19066147859922178,0.18,0.28,0.38,0.16,0.34,0.28,0.18,0.2
2042,136.0,0.17647058823529413,0.25735294117647056,0.27205882352941174,0.29411764705882354,0.14,0.28,0.28,0.3,0.16,0.28,0.38,0.18
2043,295.0,0.2576271186440678,0.25084745762711863,0.2745762711864407,0.21694915254237288,0.32,0.18,0.24,0.26,0.22,0.22,0.38,0.18
2044,303.0,0.25742574257425743,0.23432343234323433,0.2376237623762376,0.2706270627062706,0.18,0.24,0.24,0.34,0.22,0.28,0.3,0.2
2045,295.0,0.3152542372881356,0.33220338983050846,0.19661016949152543,0.15593220338983052,0.3,0.4,0.2,0.1,0.26,0.32,0.28,0.14
2046,971.0,0.305870236869207,0.2420185375901133,0.2059732234809475,0.24613800205973224,0.26,0.18,0.24,0.32,0.3,0.18,0.28,0.24
2047,160.0,0.20625,0.28125,0.225,0.2875,0.28,0.2,0.18,0.34,0.12,0.38,0.2,0.3
2048,295.0,0.15254237288135594,0.2271186440677966,0.46440677966101696,0.15593220338983052,0.18,0.28,0.38,0.16,0.04,0.16,0.56,0.24
2049,106.0,0.3018867924528302,0.330188679245283,0.22641509433962265,0.14150943396226415,0.34,0.34,0.18,0.14,0.3,0.32,0.24,0.14
2050,295.0,0.3288135593220339,0.34915254237288135,0.2,0.12203389830508475,0.26,0.42,0.22,0.1,0.36,0.3,0.2,0.14
2051,93.0,0.26881720430107525,0.3010752688172043,0.20430107526881722,0.22580645161290322,0.24,0.3,0.18,0.28,0.28,0.3,0.24,0.18
2052,118.0,0.288135593220339,0.2288135593220339,0.2627118644067797,0.22033898305084745,0.26,0.2,0.36,0.18,0.34,0.28,0.16,0.22
2053,104.0,0.2692307692307692,0.25961538461538464,0.16346153846153846,0.3076923076923077,0.22,0.34,0.2,0.24,0.32,0.2,0.12,0.36
2054,295.0,0.2542372881355932,0.29491525423728815,0.24745762711864408,0.2033898305084746,0.2,0.34,0.26,0.2,0.48,0.18,0.16,0.18
2055,145.0,0.3103448275862069,0.22758620689655173,0.2413793103448276,0.2206896551724138,0.24,0.22,0.22,0.32,0.4,0.26,0.2,0.14
2056,993.0,0.1782477341389728,0.2890231621349446,0.30513595166163143,0.22759315206445116,0.18,0.3,0.28,0.24,0.18,0.24,0.26,0.32
2057,555.0,0.26126126126126126,0.27927927927927926,0.20540540540540542,0.25405405405405407,0.16,0.28,0.2,0.36,0.42,0.3,0.18,0.1
2058,469.0,0.2068230277185501,0.14925373134328357,0.31982942430703626,0.32409381663113007,0.28,0.12,0.32,0.28,0.26,0.34,0.2,0.2
2059,153.0,0.20261437908496732,0.2222222222222222,0.28104575163398693,0.29411764705882354,0.2,0.22,0.26,0.32,0.06,0.2,0.4,0.34
2060,107.0,0.3364485981308411,0.2803738317757009,0.17757009345794392,0.205607476635514,0.36,0.24,0.18,0.22,0.32,0.3,0.18,0.2
2061,295.0,0.26440677966101694,0.2745762711864407,0.25084745762711863,0.21016949152542372,0.18,0.42,0.32,0.08,0.34,0.42,0.14,0.1
2062,57.0,0.19298245614035087,0.3684210526315789,0.21052631578947367,0.22807017543859648,0.18,0.42,0.16,0.24,0.18,0.38,0.22,0.22
2063,847.0,0.21487603305785125,0.19834710743801653,0.2857142857142857,0.3010625737898465,0.18,0.1,0.38,0.34,0.18,0.2,0.34,0.28
2064,474.0,0.30168776371308015,0.2721518987341772,0.2320675105485232,0.1940928270042194,0.24,0.3,0.26,0.2,0.4,0.38,0.1,0.12
2065,130.0,0.23846153846153847,0.33076923076923076,0.2076923076923077,0.2230769230769231,0.2,0.42,0.2,0.18,0.16,0.36,0.2,0.28
2066,76.0,0.15789473684210525,0.19736842105263158,0.3157894736842105,0.32894736842105265,0.22,0.16,0.2,0.42,0.1,0.26,0.42,0.22
2067,295.0,0.18305084745762712,0.17966101694915254,0.3254237288135593,0.31186440677966104,0.26,0.12,0.16,0.46,0.14,0.26,0.32,0.28
2068,295.0,0.25084745762711863,0.22033898305084745,0.26440677966101694,0.26440677966101694,0.26,0.2,0.34,0.2,0.22,0.3,0.32,0.16
2069,106.0,0.33962264150943394,0.2641509433962264,0.19811320754716982,0.19811320754716982,0.36,0.22,0.18,0.24,0.32,0.3,0.22,0.16
2070,295.0,0.3050847457627119,0.33220338983050846,0.16610169491525423,0.19661016949152543,0.2,0.28,0.22,0.3,0.44,0.28,0.12,0.16
2071,295.0,0.2305084745762712,0.19322033898305085,0.2847457627118644,0.29152542372881357,0.1,0.2,0.38,0.32,0.26,0.06,0.34,0.34
2072,850.0,0.24,0.2023529411764706,0.2564705882352941,0.30117647058823527,0.32,0.14,0.22,0.32,0.14,0.3,0.24,0.32
2073,964.0,0.3703319502074689,0.2717842323651452,0.13900414937759337,0.21887966804979253,0.62,0.1,0.06,0.22,0.42,0.26,0.0,0.32
2074,940.0,0.21170212765957447,0.19893617021276597,0.28936170212765955,0.3,0.24,0.16,0.28,0.32,0.42,0.26,0.12,0.2
2075,872.0,0.2591743119266055,0.2408256880733945,0.2121559633027523,0.28784403669724773,0.16,0.26,0.32,0.26,0.22,0.22,0.22,0.34
2076,308.0,0.22402597402597402,0.18831168831168832,0.2727272727272727,0.31493506493506496,0.16,0.2,0.24,0.4,0.32,0.14,0.36,0.18
2077,117.0,0.23931623931623933,0.2564102564102564,0.24786324786324787,0.2564102564102564,0.26,0.28,0.28,0.18,0.22,0.28,0.18,0.32
2078,886.0,0.34650112866817157,0.26636568848758463,0.16252821670428894,0.22460496613995484,0.22,0.28,0.24,0.26,0.38,0.32,0.12,0.18
2079,606.0,0.40594059405940597,0.18646864686468648,0.17326732673267325,0.23432343234323433,0.4,0.26,0.16,0.18,0.56,0.12,0.04,0.28
2080,295.0,0.24067796610169492,0.2135593220338983,0.30847457627118646,0.23728813559322035,0.24,0.16,0.2,0.4,0.32,0.26,0.2,0.22
2081,849.0,0.3286219081272085,0.27208480565371024,0.1707891637220259,0.22850412249705537,0.22,0.28,0.24,0.26,0.38,0.32,0.12,0.18
2082,315.0,0.20634920634920634,0.23809523809523808,0.2761904761904762,0.27936507936507937,0.12,0.26,0.28,0.34,0.18,0.2,0.32,0.3
2083,106.0,0.3113207547169811,0.2641509433962264,0.19811320754716982,0.22641509433962265,0.36,0.24,0.16,0.24,0.26,0.28,0.24,0.22
2084,295.0,0.2305084745762712,0.3220338983050847,0.18305084745762712,0.26440677966101694,0.32,0.26,0.16,0.26,0.12,0.42,0.32,0.14
2085,63.0,0.2698412698412698,0.25396825396825395,0.2857142857142857,0.19047619047619047,0.28,0.24,0.24,0.24,0.24,0.28,0.32,0.16
2086,295.0,0.16610169491525423,0.24745762711864408,0.2305084745762712,0.3559322033898305,0.22,0.14,0.26,0.38,0.18,0.38,0.24,0.2
2087,72.0,0.1111111111111111,0.2361111111111111,0.3055555555555556,0.3472222222222222,0.08,0.24,0.34,0.34,0.12,0.18,0.36,0.34
2088,318.0,0.34276729559748426,0.3018867924528302,0.1289308176100629,0.22641509433962265,0.24,0.5,0.12,0.14,0.32,0.34,0.08,0.26
2089,951.0,0.28496319663512093,0.3175604626708728,0.21661409043112514,0.1808622502628812,0.18,0.18,0.38,0.26,0.4,0.24,0.2,0.16
2090,717.0,0.3068340306834031,0.28172942817294283,0.18688981868898186,0.22454672245467225,0.36,0.26,0.22,0.16,0.22,0.28,0.22,0.28
2091,536.0,0.27425373134328357,0.31902985074626866,0.17723880597014927,0.2294776119402985,0.22,0.26,0.28,0.24,0.18,0.44,0.1,0.28
2092,690.0,0.3507246376811594,0.2782608695652174,0.1753623188405797,0.1956521739130435,0.26,0.2,0.24,0.3,0.34,0.34,0.12,0.2
2093,295.0,0.21694915254237288,0.1864406779661017,0.2542372881355932,0.3423728813559322,0.22,0.12,0.28,0.38,0.14,0.2,0.22,0.44
2094,465.0,0.20430107526881722,0.24086021505376345,0.2946236559139785,0.26021505376344084,0.06,0.28,0.28,0.38,0.08,0.28,0.3,0.34
2095,83.0,0.24096385542168675,0.3373493975903614,0.18072289156626506,0.24096385542168675,0.22,0.36,0.12,0.3,0.24,0.3,0.3,0.16
2096,820.0,0.34146341463414637,0.25365853658536586,0.18292682926829268,0.22195121951219512,0.26,0.24,0.24,0.26,0.4,0.34,0.14,0.12
2097,550.0,0.3490909090909091,0.2545454545454545,0.17636363636363636,0.22,0.22,0.28,0.18,0.32,0.48,0.14,0.22,0.16
2098,295.0,0.29152542372881357,0.2847457627118644,0.20677966101694914,0.21694915254237288,0.28,0.46,0.2,0.06,0.26,0.34,0.22,0.18
2099,295.0,0.2271186440677966,0.22033898305084745,0.2542372881355932,0.2983050847457627,0.12,0.14,0.3,0.44,0.28,0.28,0.16,0.28
2100,295.0,0.31186440677966104,0.2711864406779661,0.15254237288135594,0.26440677966101694,0.22,0.38,0.16,0.24,0.28,0.38,0.12,0.22
2101,107.0,0.38317757009345793,0.21495327102803738,0.18691588785046728,0.21495327102803738,0.34,0.2,0.22,0.24,0.44,0.22,0.14,0.2
2102,295.0,0.2033898305084746,0.22372881355932203,0.376271186440678,0.19661016949152543,0.26,0.2,0.28,0.26,0.18,0.18,0.44,0.2
2103,649.0,0.2542372881355932,0.17257318952234207,0.27426810477657937,0.29892141756548535,0.2,0.22,0.3,0.28,0.18,0.24,0.48,0.1
2104,486.0,0.1934156378600823,0.3724279835390947,0.2222222222222222,0.21193415637860083,0.24,0.3,0.26,0.2,0.2,0.56,0.08,0.16
2105,103.0,0.4368932038834951,0.18446601941747573,0.20388349514563106,0.17475728155339806,0.38,0.22,0.2,0.2,0.5,0.14,0.2,0.16
2106,602.0,0.3654485049833887,0.2591362126245847,0.17109634551495018,0.20431893687707642,0.24,0.3,0.3,0.16,0.38,0.22,0.22,0.18
2107,315.0,0.24444444444444444,0.2253968253968254,0.2507936507936508,0.27936507936507937,0.24,0.34,0.32,0.1,0.26,0.18,0.26,0.3
2108,210.0,0.24761904761904763,0.29523809523809524,0.20476190476190476,0.2523809523809524,0.26,0.4,0.18,0.16,0.26,0.28,0.16,0.3
2109,145.0,0.27586206896551724,0.21379310344827587,0.23448275862068965,0.27586206896551724,0.3,0.16,0.28,0.26,0.26,0.16,0.18,0.4
2110,306.0,0.29411764705882354,0.2549019607843137,0.19607843137254902,0.2549019607843137,0.34,0.26,0.1,0.3,0.4,0.16,0.16,0.28
2111,295.0,0.2711864406779661,0.23728813559322035,0.2983050847457627,0.19322033898305085,0.28,0.3,0.24,0.18,0.2,0.22,0.34,0.24
2112,70.0,0.3,0.35714285714285715,0.15714285714285714,0.18571428571428572,0.32,0.32,0.18,0.18,0.26,0.4,0.14,0.2
2113,134.0,0.26119402985074625,0.2835820895522388,0.208955223880597,0.2462686567164179,0.2,0.36,0.2,0.24,0.28,0.3,0.14,0.28
2114,875.0,0.21257142857142858,0.23314285714285715,0.35314285714285715,0.20114285714285715,0.32,0.14,0.44,0.1,0.44,0.32,0.08,0.16
2115,295.0,0.24745762711864408,0.2745762711864407,0.2,0.27796610169491526,0.2,0.28,0.4,0.12,0.3,0.26,0.08,0.36
2116,295.0,0.13898305084745763,0.24067796610169492,0.3525423728813559,0.2677966101694915,0.08,0.22,0.52,0.18,0.12,0.24,0.3,0.34
2117,295.0,0.22372881355932203,0.2,0.288135593220339,0.288135593220339,0.12,0.28,0.38,0.22,0.22,0.22,0.3,0.26
2118,296.0,0.2702702702702703,0.30743243243243246,0.20945945945945946,0.21283783783783783,0.28,0.3,0.22,0.2,0.38,0.28,0.16,0.18
2119,279.0,0.2078853046594982,0.16845878136200718,0.22939068100358423,0.3942652329749104,0.26,0.1,0.26,0.38,0.16,0.18,0.22,0.44
2120,563.0,0.33747779751332146,0.23090586145648312,0.1882770870337478,0.2433392539964476,0.28,0.28,0.26,0.18,0.52,0.16,0.1,0.22
2121,555.0,0.16216216216216217,0.12792792792792793,0.3783783783783784,0.33153153153153153,0.2,0.2,0.46,0.14,0.14,0.06,0.4,0.4
2122,314.0,0.3503184713375796,0.23248407643312102,0.18471337579617833,0.23248407643312102,0.36,0.2,0.16,0.28,0.3,0.3,0.18,0.22
2123,545.0,0.3100917431192661,0.28623853211009176,0.1706422018348624,0.23302752293577983,0.12,0.34,0.18,0.36,0.3,0.5,0.12,0.08
2124,744.0,0.28360215053763443,0.23118279569892472,0.2661290322580645,0.21908602150537634,0.32,0.12,0.28,0.28,0.46,0.3,0.08,0.16
2125,65.0,0.2923076923076923,0.2923076923076923,0.23076923076923078,0.18461538461538463,0.3,0.26,0.22,0.22,0.28,0.32,0.26,0.14
2126,777.0,0.3153153153153153,0.22651222651222652,0.22265122265122264,0.23552123552123552,0.4,0.3,0.16,0.14,0.24,0.38,0.16,0.22
2127,273.0,0.34065934065934067,0.1978021978021978,0.2087912087912088,0.25274725274725274,0.3,0.28,0.16,0.26,0.44,0.1,0.18,0.28
2128,533.0,0.27392120075046905,0.2701688555347092,0.225140712945591,0.23076923076923078,0.14,0.24,0.34,0.28,0.26,0.26,0.32,0.16
2129,863.0,0.27578215527230593,0.30127462340672073,0.23290845886442643,0.19003476245654694,0.16,0.48,0.3,0.06,0.52,0.18,0.16,0.14
2130,845.0,0.3242603550295858,0.293491124260355,0.1621301775147929,0.22011834319526627,0.28,0.26,0.18,0.28,0.42,0.4,0.1,0.08
2131,754.0,0.2546419098143236,0.27320954907161804,0.2427055702917772,0.22944297082228116,0.2,0.2,0.36,0.24,0.48,0.3,0.08,0.14
2132,673.0,0.1812778603268945,0.2674591381872214,0.3298662704309064,0.2213967310549777,0.26,0.24,0.24,0.26,0.16,0.24,0.38,0.22
